pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_rad,st_mass,st_logg,rastr,ra,decstr,dec,sy_dist
Kepler-783 c,7.05393969,,,,,,,0.87,0.94,4.53,19h24m15.09s,291.0628615,+47d29m05.24s,47.484789,516.09
Kepler-783 c,7.05393612,0.0679,2.55,,,0,1032,1.11,0.84,4.27,19h24m15.09s,291.0628615,+47d29m05.24s,47.484789,516.09
Kepler-784 b,31.59334,0.199,1.95,,,0,712,1.65,1.06,4.03,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5925809,0.1967,1.78,,,0,688,1.49,1.02,4.1,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5922646,0.1997,2.24,,,0,741,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.59268054,,,,,,,2.87,0.98,3.51,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,,,3.453,,,,,2.88,,,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5925809,,,,,,,2.87,0.98,3.51,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.59306282,,,,,,,2.87,0.98,3.51,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5922646,0.1997,2.24,,,0,741,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5922646,0.1997,2.24,,,0,741,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 b,31.5922646,,1.58,,,,,1.32,1,4.19,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.1570874,0.1329,2.04,,,0,909,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.15699959,,1.775,,,,,1.49,1.02,4.1,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.15699192,,,,,,,2.87,0.98,3.51,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.1570874,0.1329,2.04,,,0,909,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.1570874,0.1329,2.04,,,0,909,1.79,1.06,3.96,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.157236,,,,,,,2.87,0.98,3.51,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.157236,0.1309,1.55,,,0,844,1.49,1.02,4.1,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-784 c,17.15714,0.133,1.65,,,0,871,1.65,1.06,4.03,19h43m40.96s,295.9206663,+47d26m55.02s,47.4486164,1303.72
Kepler-785 b,1.97377194,,14.278,,,,1030,0.7,,4.62,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,,,12.875,,,,,0.74,,,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376093,,13.02,,,,,0.71,0.77,4.62,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376078,,,,,,,0.7,0.74,4.62,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376092,,,,,,,0.7,0.74,4.62,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376085,,,,,,,0.7,0.74,4.62,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376085,0.025,8.78,,,0,753,0.5,0.53,4.76,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376093,0.0249,9.14,,,0,752,0.5,0.53,4.76,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376093,0.0249,9.14,,,0,752,0.5,0.53,4.76,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376051,0.027,9.86,,,0,983,0.62,0.68,4.69,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-785 b,1.97376093,0.0249,9.14,,,0,752,0.5,0.53,4.76,19h28m16.39s,292.0683108,+38d50m31.92s,38.8422004,642.051
Kepler-786 b,53.5293487,0.2554,2.39,,,0,353,0.72,0.77,4.61,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,,,2.303,,,,,0.71,,,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.52960144,,,,,,,0.82,0.72,4.47,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.5292702,,,,,,,0.82,0.72,4.47,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.5293487,0.2554,2.39,,,0,353,0.72,0.77,4.61,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.52930722,,,,,,,0.82,0.72,4.47,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.5293487,0.2554,2.39,,,0,353,0.72,0.77,4.61,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.5293487,,2.43,,,,,0.74,0.81,4.61,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.5292702,0.2548,2.28,,,0,348,0.71,0.79,4.62,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-786 b,53.52939,0.254,2.26,,,0,346,0.69,0.77,4.64,19h34m58.54s,293.7439223,+38d56m21.20s,38.9392217,485.318
Kepler-787 b,0.9283105,0.017,1.47,,,0,1405,0.72,0.76,4.6,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.9283105,0.017,1.47,,,0,1405,0.72,0.76,4.6,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.92831004,,,,,,,0.63,0.68,4.67,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,,,1.342,,,,,0.7,,,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.92831004,0.0159,1.16,,,0,1115,0.6,0.62,4.67,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.9283105,,1.28,,,,,0.62,0.65,4.67,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.9282974,0.016,1.17,,,0,1118,0.55,0.61,4.74,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.92831084,,,,,,,0.63,0.68,4.67,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-787 b,0.9283105,0.017,1.47,,,0,1405,0.72,0.76,4.6,19h26m46.19s,291.6924773,+38d34m22.48s,38.5729105,503.568
Kepler-788 b,8.39846269,,2.55,,,,,1.23,1.16,4.32,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39846269,0.0832,2.16,,,0,978,1.03,1.08,4.45,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39842977,,,,,,,1.31,1.15,4.26,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39811,0.084,2.03,,,0,990,1.06,1.14,4.44,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39827939,,,,,,,1.31,1.15,4.26,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39865148,,,,,,,1.31,1.15,4.26,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39846269,0.0832,2.16,,,0,978,1.03,1.08,4.45,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39842977,0.0835,2,,,0,984,1.04,1.1,4.44,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,8.39846269,0.0832,2.16,,,0,978,1.03,1.08,4.45,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-788 b,,,2.528,,,,,1.32,,,19h20m00.10s,290.0004154,+38d32m23.48s,38.5398551,1775.8
Kepler-789 b,8.63848757,,,,,,,1.64,1.1,4.05,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,,,3.407,,,,,1.73,,,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63845,0.085,2.25,,,0,937,1,1.1,4.47,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847725,0.0836,2.1,,,0,937,0.99,1.04,4.47,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847725,0.0836,2.1,,,0,937,0.99,1.04,4.47,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847391,0.0951,5.99,,,0,1419,3.05,1.54,3.66,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847725,0.0836,2.1,,,0,937,0.99,1.04,4.47,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63897591,,,,,,,1.64,1.1,4.05,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847725,,2.12,,,,,1.02,1.01,4.42,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-789 b,8.63847391,,,,,,,1.64,1.1,4.05,19h43m54.04s,295.9751549,+38d56m47.90s,38.9466396,1480.16
Kepler-79 b,13.48458665,0.114,2.73,,,0,850,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48458665,0.114,2.73,,,0,850,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.484542,,3.338,12.5,Mass,,,1.28,1.24,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48458665,0.114,2.73,,,0,850,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.485,,1.92,54.1,Mass,,,1.04,1.08,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48457668,0.1146,3.39,,,0,929,1.32,1.1,4.24,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48458,0.117,2.94,,,0,868,1.1,1.18,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48457668,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.4845,0.117,3.47,10.9,Mass,0.015,,1.3,1.17,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48458665,,3.42,,,,,1.31,1.18,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,,,3.439,,,,,1.34,,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.485,,2.59,,,,,1.1,1.1,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 b,13.48452939,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.4022,0.188,3.1,,,0,685,1.1,1.18,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40229859,0.1839,3.63,,,0,734,1.32,1.1,4.24,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.402,,2.77,,,,,1.1,1.1,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.402,,2.05,13.7,Mass,,,1.04,1.08,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,,,3.678,,,,,1.34,,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.4023,,3.553,9.5,Mass,,,1.28,1.24,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40232089,,3.72,,,,,1.31,1.18,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40232089,0.1829,2.96,,,0,671,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40232089,0.1829,2.96,,,0,671,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.4029,0.187,3.72,5.9,Mass,0.03,,1.3,1.17,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40232089,0.1829,2.96,,,0,671,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.4023619,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 c,27.40229859,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.091,,,,,,,1.04,1.08,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081602,0.2807,5.7,,,0,542,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,,,7.239,,,,,1.34,,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.0902,0.287,7.16,6,Mass,0.025,,1.3,1.17,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09076342,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09059,0.29,7.59,,,,,1.4,,4.22,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081602,0.2807,5.7,,,0,542,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081602,,7.15,,,,,1.31,1.18,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.0911,0.288,6.1,,,0,553,1.1,1.18,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081627,0.2822,7.14,,,0,592,1.32,1.1,4.24,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.090767,,6.912,11.3,Mass,,,1.28,1.24,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081602,0.2807,5.7,,,0,542,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09080482,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 d,52.09081627,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0634942,,2.85,,,,,1.31,1.18,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0632,0.387,3,,,0,477,1.1,1.18,4.42,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.065298,0.39,3.36,,,,,1.4,,4.22,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.063633,,3.414,6.3,Mass,,,1.28,1.24,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,,,3.049,,,,,1.34,,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0659,0.386,3.49,4.1,Mass,0.012,,1.3,1.17,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.064,,2.9,3.4,Mass,,,,1.1,,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0637895,0.379,3.01,,,0,511,1.32,1.1,4.24,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0634942,0.3769,2.23,,,0,467,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0634942,0.3769,2.23,,,0,467,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.06362509,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0637895,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.06448267,,,,,,,1.35,1.24,4.27,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-79 e,81.0634942,0.3769,2.23,,,0,467,1.04,1.08,4.44,20h02m04.11s,300.5171067,+44d22m53.58s,44.3815508,1020.72
Kepler-790 b,13.73469807,0.101,2.14,,,0,634,0.77,0.73,4.52,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73469807,,2.18,,,,,0.8,0.84,4.56,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73469807,0.101,2.14,,,0,634,0.77,0.73,4.52,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73474659,,,,,,,0.79,0.85,4.57,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73469807,0.101,2.14,,,0,634,0.77,0.73,4.52,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73472215,,,,,,,0.79,0.85,4.57,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73474071,0.101,2.71,,,0,634,0.77,0.73,4.52,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73468,0.103,2.6,,,0,645,0.81,0.78,4.51,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,,,2.711,,,,,0.77,,,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-790 b,13.73474071,,,,,,,0.79,0.85,4.57,19h07m40.12s,286.9171489,+38d52m19.96s,38.8722123,703.168
Kepler-791 b,14.55403948,,,,,,,1.33,1.24,4.28,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.5539759,0.1248,2.41,,,0,850,1.14,1.22,4.41,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.5539759,0.1248,2.41,,,0,850,1.14,1.22,4.41,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.55387488,,,,,,,1.33,1.24,4.28,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.55387488,0.1256,3.45,,,0,939,1.51,1.25,4.18,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.5539759,0.1248,2.41,,,0,850,1.14,1.22,4.41,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.5539759,,3.05,,,,,1.47,1.3,4.21,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,,,3.015,,,,,1.32,,,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-791 b,14.55426,0.122,2.14,,,0,822,1.06,1.14,4.44,19h34m22.99s,293.5958044,+39d01m45.94s,39.0294267,1266.34
Kepler-792 b,11.30123036,0.0988,1.85,,,0,852,1.12,1,4.34,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30119217,0.0991,1.75,,,0,831,0.99,1.01,4.45,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30122846,,,,,,,1.38,1.03,4.17,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30119217,,1.96,,,,,1.12,1.09,4.38,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,,,2.193,,,,,1.33,,,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30119217,0.0991,1.75,,,0,831,0.99,1.01,4.45,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30119217,0.0991,1.75,,,0,831,0.99,1.01,4.45,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30118,0.098,1.69,,,0,826,0.98,0.98,4.45,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-792 b,11.30123036,,,,,,,1.38,1.03,4.17,19h28m01.64s,292.0068239,+38d49m14.52s,38.8207001,1425.47
Kepler-793 b,4.24153639,0.0491,1.51,,,0,1177,1.05,0.88,4.34,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24154702,,,,,,,1.21,0.99,4.27,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24153639,0.0491,1.51,,,0,1177,1.05,0.88,4.34,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24153629,,,,,,,1.21,0.99,4.27,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.241499,0.05,1.38,,,0,1175,1.06,0.93,4.36,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,,,1.676,,,,,1.22,,,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24153629,0.0491,1.44,,,0,1177,1.05,0.88,4.34,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24153639,0.0491,1.51,,,0,1177,1.05,0.88,4.34,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-793 b,4.24153639,,1.37,,,,,0.97,0.98,4.46,19h40m52.02s,295.2167334,+38d46m27.94s,38.7744269,985.699
Kepler-794 b,11.13125132,0.0972,1.61,,,0,884,1.09,0.99,4.36,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13127159,,,,,,,1.65,1.11,4.05,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13127159,0.1036,2.06,,,0,952,1.44,1.2,4.2,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,,,2.39,,,,,1.67,,,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13127,0.099,1.79,,,0,924,1.16,1.05,4.33,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13120762,,,,,,,1.65,1.11,4.05,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13125132,0.0972,1.61,,,0,884,1.09,0.99,4.36,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13125132,,2.11,,,,,1.38,1.19,4.23,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13125132,0.0972,1.61,,,0,884,1.09,0.99,4.36,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-794 b,11.13126554,,,,,,,1.65,1.11,4.05,19h12m32.08s,288.1336793,+38d59m48.81s,38.9968923,931.192
Kepler-795 b,29.6193421,,1.68,,,,,0.96,0.94,4.45,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.61953353,,,,,,,1.04,0.99,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.6193421,0.1808,1.76,,,0,579,0.99,0.9,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.6193891,0.1817,1.74,,,0,580,1,0.91,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.6193421,0.1808,1.76,,,0,579,0.99,0.9,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.61944478,,,,,,,1.04,0.99,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.61981,0.185,2.27,,,0,616,1.05,0.96,4.38,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.6193421,0.1808,1.76,,,0,579,0.99,0.9,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-795 b,29.6193891,,,,,,,1.04,0.99,4.4,19h24m04.56s,291.0189951,+38d32m44.06s,38.5455728,492.122
Kepler-796 b,6.40087137,,,,,,,2.46,,,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40087618,0.0697,2.18,,,0,1226,1.88,1.1,3.93,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40087137,0.0662,1.91,,,0,1109,1.42,0.94,4.11,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40087618,,1.3,,,,,1.09,0.93,4.33,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.400954,0.069,1.95,,,0,1168,1.69,1.06,4.01,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40087618,0.0697,2.18,,,0,1226,1.88,1.1,3.93,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40083807,,,,,,,2.46,,,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,6.40087618,0.0697,2.18,,,0,1226,1.88,1.1,3.93,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-796 b,,,3.252,,,,,2.42,,,19h09m13.90s,287.3078999,+39d08m40.95s,39.1447097,817.584
Kepler-797 b,27.07237711,,2.17,,,,,0.95,0.96,4.47,19h48m50.14s,297.2089078,+41d46m53.92s,41.781645,1315.26
Kepler-797 b,27.07237655,,,,,,,1.66,1.06,4.02,19h48m50.14s,297.2089078,+41d46m53.92s,41.781645,1315.26
